tweet_id,user_id,username,text,like_count,retweet_count,location,creation_date_time,sentiment
1.50E+18,1.16E+18,pwnyybattles,Live feed of Kyiv Kiev Ukraine WATCH LIVE Ukraine Russia Kyiv Kiev UkraineRussia UkraineInvasion UkraineUnderAttack UkraineWar russianinvasion RussiaUkraineWar RussiaInvadedUkraine RussiaUkraine,0,0,Gothenburg,12/3/2022,NEUTRAL
1.50E+18,1.37E+18,SupremeJameson,We must continue to use our voice to spread the wonders of Covaxin the safest vaccine in the world The denied the EUA from OCGN not because of science but because of politics Big pharma and the FDA continue to be corrupt right in front of our eyes This must end,29,8,"Los Angeles, CA",7/3/2022,POSITIVE
1.50E+18,1209771690,ApePitagorica,EXCLUSIVE Paine TV FDA Insiders Blow Whistle on Moderna’s Rigged Clinical Trials Intimidation Fraud Employed to Strong-Arm FDA Into Approving ‘Problematic Vax Alarming Details From Paine Former Blackrock’s Ed Dowd Join,0,0,No Location,12/3/2022,NEGATIVE
1.50E+18,1.36E+18,martinx_paul,Remember when Russia was one of the first to develop a Covid vaccine called Sputnik that amazingly had the courage to declare safe effective Yet a vile repugnant terrorist org immediately began threatening countries trying to save their populations 1M US Dead,1,0,No Location,13/3/2022,NEGATIVE
1.50E+18,3245304636,tdawwg88,pfizer Sorry bro,1,0,No Location,13/3/2022,NEUTRAL
1.50E+18,163645735,notspaceship,This SB-227 hasn’t actually passed It would go into effect in 2023 if it passes It’s unclear if they would accept WHO approved vaccines like Covaxin which you can get in Mexico,0,0,No Location,12/3/2022,NEUTRAL
1.50E+18,1.44E+18,JohnDoe8252,His company has previous form for deception and human cruelty He would've known the mRNA initial vaccines 10years ago were for animals and failed He knew Pfizer Biontech SEC filings were for gene therapy not vaccines and yet he was out there spruiking it as a vax,1,0,No Location,13/3/2022,NEGATIVE
1.50E+18,136819212,TokyoHomo,Had 2xPfizer now Moderna Hope you fair better than me,1,0,日本 東京,12/3/2022,POSITIVE
1.50E+18,1.30E+18,ashanair1707,Yes WHO chief is indebted to the dragon for getting him the post End result India's excellent indegenously made covaxin still has no acceptance for travellers going abroad,5,1,"Bengaluru, India",8/3/2022,POSITIVE
1.50E+18,75337774,Spanishcountry,Alnylam sues Pfizer and Moderna for patent infringement in development of Covid-19 vaccines via,0,0,"Eaubonne, 95, France",18/3/2022,NEGATIVE
1.50E+18,582349728,JohnBrady1888,Haven't you read Pfizer Trial Results on the ExperiMental Vaccine either,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,82246097,sadrabbitpress,yeah I agree we need to keep monitoring them but I personally got the Moderna shot and got very mild side effects It just depends on the person I suppose Just gotta wait for the blood clots to kick in now 🤞🤞🤞,0,0,"san diego, ca",12/3/2022,NEUTRAL
1.50E+18,1.35E+18,AmericaLovingRN,What they have done is crimes against humanity,0,0,"Fort Worth, TX",18/3/2022,NEGATIVE
1.50E+18,8.31E+17,sheryl59514812,Pfizer documents do your jobs,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,128334973,CyberAnonymous,timesofindia TOICoronaLetter Time to mix Covishield and Covaxin for better immunity Read this and more in today's Covid19 daily briefing Click here to subscribe,0,0,"Milky-way, Observable universe",9/3/2022,NEUTRAL
1.50E+18,781000248,HasimotoP,For your information HK has Pfizer-BioNTech Comirnaty®COVID-19 vaccine and my dad took that so not everyone in HK took Sinovac,0,0,The World,12/3/2022,NEUTRAL
1.50E+18,87771181,ppjkis,Covid travel restrictions have ended in the UK Then there should be no need to wear masks bearing in mind no one was forced to have a vaccine now there’s no restrictions on there travel,0,0,london,18/3/2022,NEUTRAL
1.50E+18,2804834574,Rach050776,We the vaccinated want a full explanation into the 9 page or 1300 side effects that Pfizer just published re their covid vax We were told its safe effective 98 recovery rate OR 1300 side effects and i was coerced to get it to work,3,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.45E+18,markalewis84,Truth is the vaccine has had more side effects than those who have gone unvaccinated and unfortunately had to suffer through COVID-19 This much we know because of the documentation from both Pfizer and Moderna Which is why we’re heading to a world wide war,1,0,Canada,12/3/2022,NEGATIVE
1.50E+18,1.34E+18,Argentum_twt,HELLO DO THEY APPROVE SINOVAC SHOT FOR PRIMARY VACCINE BTW I GOT PFIZER FOR BOOSTER PLS,0,0,No Location,11/3/2022,NEUTRAL
1.50E+18,1.46E+18,Sara__Mardani,🧫Seropositivity Antibody response following mRNA-1273 moderna vaccination in patients with Cancer Florida🇺🇸 🔸71 seropositivity after 1st dose 90 after 2nd solid tumors👉98 1 hematologic cancer👉84 7 lymphoid👉70 plasma cell👉94 myeloid👉92,1,1,"WV, USA 🇺🇸 ",12/3/2022,NEUTRAL
1.50E+18,50843675,uranusaturn,Well 🧐🧐 hello 😳😳😳👇 NIH mRNA moderna coronavirus vaccines,0,4,USA,12/3/2022,NEUTRAL
1.50E+18,83668232,JesseFFerguson,Remember when the GOP tried to feed everyone a horse medication instead of getting the vaccine Well Big clinical trial says it doesn't work,12,3,"Brooklyn, NY",18/3/2022,NEUTRAL
1.50E+18,1.47E+18,RachelEph77,You being vaccinated does not protect anyone but yourself The vaccine provides some protection against severe illness and outcomes You can still catch carry transmit and die of covid 80 new daily cases 70 of hospitalizations in BC in the fully vaccinated since early Jan,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,277264836,THE_REAL_OZ_,u got stock in that like in moderna and pfizer,1,0,OZ VILLE,12/3/2022,NEUTRAL
1.50E+18,2363554298,MGANESHPRASAD1,OCGN Let’s go MEXICO FREE TACO WITH A JAB… 💉Covaxin 👁OCU400,1,0,"Walnutport, PA 🇺🇸",9/3/2022,POSITIVE
1.50E+18,519285736,LiamOakwood,to be more specific 15 coverage in care homes 45 other elderly Bloomberg Pretty bad Also little prior infection in the population hence immuno-naive Sinovac has demonstrated poor perfomance against BA 1 why China HK is so concerned about it,3,0,No Location,10/3/2022,NEUTRAL
1.50E+18,376216844,Pjhvan,Pfizer 2x 10 weeks apart boosted with Moderna 5 months later our public health spaced out the shots for greater effectiveness,10,1,"West End, Vancouver, Canada",12/3/2022,POSITIVE
1.50E+18,146749434,DrDOwens,Deaths still a way to go see link below 2 issues initial harvesting of vulnerable unvaccinated means mortality rate front loaded IMO Key will be mortality rates in younger vaccinated fraction of population Fears about Sinovac likely overstated IMO,0,0,Hong Kong,8/3/2022,NEUTRAL
1.50E+18,71272041,SfaLumberjack21,Last year I built 5 of Pfizer's COVID-19 Pods where they produce the injections they went to Kalamazoo Then I made 2 Nuke Shutdowns 300 miles South of there it's not oil,1,0,"Houston, Texas, By God, USA!",13/3/2022,NEUTRAL
1.50E+18,1.49E+18,GostososDisney,Off Nolan Gould Modern Family Familia Moderna,1,0,No Location,12/3/2022,NEUTRAL
1.50E+18,1609597146,griffin_siobhan,Pfizer data released 5 days ago all there in its glory,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.08E+18,trtsah1,None from the J J I did the Moderna booster it made me tired but that's all,0,0,"Missouri, USA",12/3/2022,NEUTRAL
1.50E+18,1.36E+18,CryptoStock21,I hate to tell you this but you have been lied to The Pfizer papers show their own data data they tried to conceal from you for 75 years You have both a higher rate of death from the Vax then from covid and a higher infection rate of catching covid with the Vax,1,0,No Location,13/3/2022,NEGATIVE
1.50E+18,35203319,EvanKirstel,Moderna co-founder Robert Langer ‘I wanted to use my chemical engineering to help people HIMSS22 Covid19,2,1,#RemoteWork #Boston,12/3/2022,POSITIVE
1.50E+18,8.81E+17,Data_logical0,If novavax or covaxin was available we most likely would have gotten vaccinated The platform they use makes me not concerned about long-term safety But we have all had covid now and the kids had no symptoms so I don't regret my decision not getting us vaccinated,1,0,No Location,8/3/2022,NEUTRAL
1.50E+18,1.32E+18,AHeat74,NIH and Moderna share the patent and Australia helped to build out the genome hence why they knew adding the sleeve to hold the protein from the AIDS virus would work for the so called vaccines 🤔🤔🤔,1,0,Qld.,13/3/2022,NEUTRAL
1.50E+18,1.48E+18,E67175707George,It’s also one of the listed side affects of the Pfizer vaccine amongst many No going back now once you got the juice inside you Just a waiting game to see what reaction you get later down the line,0,0,"Perth, Western Australia",13/3/2022,NEUTRAL
1.50E+18,1.02E+18,MilianoRaz,moderna Next rated Grammies no fit am talk true,0,0,"Lagos , Nigeria",12/3/2022,NEUTRAL
1.50E+18,1.22E+18,NUyirwoth,Y cant we be the solution providers Covid vaccine wait for others mbu its a general issue We elected you to offer solutions not compare problems 🙁,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,1.30E+18,DenverGazette,I would predict that we are going to see a bit of an increase or at least a flattening out and plateauing of the diminution of cases And the question is how do we deal with that Fauci COVID19,0,0,"Denver, CO",18/3/2022,NEUTRAL
1.50E+18,50111084,maxinabruno,They used Sputnik vaccine,0,0,No Location,7/3/2022,NEUTRAL
1.50E+18,9.90E+17,michaelcoleufc2,Allmost a year under expedited Covid review for a vaccine that’s approved loads of data and was suppose to be grandfathered into eua so much corruption covaxin ocgn,0,0,No Location,11/3/2022,NEGATIVE
1.50E+18,1.26E+18,LisaDol66122005,do you wanna know something good bad or weird about this I do,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,3233660362,Elyfavourite,Oh good Years after Astra-zeneca Moderna and Pfizer have vaccinated the World,0,0,No Location,12/3/2022,POSITIVE
1.50E+18,53669907,kmcccomcastnet,VAERS Data 7-Year-Old Died of Cardiac Arrest 13 Days After Pfizer COVID-19 Shot,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.50E+18,ManojKr01872080,Sir Is covaxin is approved in Kuwait,0,0,No Location,6/3/2022,NEUTRAL
1.50E+18,1.24E+18,ShirleyJeanMcC2,I have had the Moderna series and not had Covid Also I have pretty much stayed in my basement apartment and had family do my shopping for me for 2 years I have always been a loner but I am about done with being a Covid hermit,2,1,Hammond IN Chicago adjacent,13/3/2022,NEUTRAL
1.50E+18,8.26E+17,CoachZCrypto,Private Pfizer funding keeps them going,1,0,"Ontario, Canada",13/3/2022,NEUTRAL
1.50E+18,1539363666,saadpb,WE NEED COVAXIN NOW,0,0,The Moon,7/3/2022,NEUTRAL
1.50E+18,321413161,white_bite,I think this can actually be a real world sample which points to the ineffectivity of Sinovac and Sinopharm v Omicron,1,0,No Location,12/3/2022,NEUTRAL
1.50E+18,7.92E+17,jonjskin,So boosted last October Pfizer…do I need another one,1,0,"California, USA",13/3/2022,NEUTRAL
1.50E+18,9.90E+17,michaelcoleufc2,yeah they deny us cause they want us ocgn money grubs letting kids and family’s die covaxin approved,0,0,No Location,8/3/2022,NEGATIVE
1.50E+18,7.09E+17,anonytrace,Frightening to know more people suffering major reactions to the vaccine than who caught Covid One friend is seriously ill after the booster with blood clots in lungs arms legs plus he has trouble talking,0,0,"London, England",18/3/2022,NEUTRAL
1.50E+18,1.23E+18,SteveK71372705,The Curse of the Eight Vasus is the dark curse that grows and grows as Bharat Bio and Ocugen have failed on their promises for Covaxin All Bharat Bio management is under this curse,0,0,No Location,11/3/2022,NEGATIVE
1.50E+18,1.46E+18,Wifey64714784,You are seriously delusional Are you smoking crack or are you serious this brain dead Pfizer vaccine and the others as well are ALL safe Your tweet is a complete lie and is BEYOND ridiculous Get real,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,1450944392,ThurrockCCG,Popping to Ikea Lakeside today for a bit of shopping Why not stop off and get your COVID-19 vaccine or booster at the same time From 10am-3pm just turn up 1st and 2nd doses for anyone over 12 and booster doses for 16 and over More walk-in clinics,0,0,"Thurrock, Essex",18/3/2022,NEUTRAL
1.50E+18,1.49E+18,johnny_charmeur,Have you not read the documentation that Pfizer just put out listing page upon page of side affects Until proven otherwise I’m going with the vaccine as the culprit,3,1,No Location,13/3/2022,NEGATIVE
1.50E+18,1.41E+18,GeoffreyJohnBr5,Hi Greg how about just removing vaccine mandates this Pfizer report to close to home for me where there is the slightest risk of my life my body my choice,1,0,No Location,13/3/2022,NEUTRAL
1.50E+18,8.34E+17,Hooks509,I’m not changing the story YOU brought up exxons profit and it isn’t half of Pfizer’s Now add in Moderna and J J and they make the oil companies look like mom and pop outfits,0,0,"Nunya, USA",12/3/2022,NEGATIVE
1.50E+18,1.47E+18,PunishingJack,Someone doesn’t know of the FOIA case with Pfizer is happening,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,19901147,VENTURECAP,This is one more panic button for all those vaccinated with Sinovac and Sinopharm vaccines particularly in Middle East besides those in Mainland China Fortunately Covidshield and Covax have been less controversial,0,0,Mumbai,8/3/2022,NEUTRAL
1.50E+18,2488928490,ellasmith59,Goes way better if you take some Pfizer shots also of course in support of Ukraine,6,0,No Location,13/3/2022,POSITIVE
1.50E+18,2497705986,elephunk101,This is HUGE COVAXIN to Mexico via REMEMBER Mexico has already approved Covaxin for EUA vaccigen OCGN COVID19,90,31,No Location,9/3/2022,POSITIVE
1.50E+18,1020239336,EXperienZ,Covid-19 Researcher blows the whistle on data integrity issues in Pfizer’s vaccine trial Revelations of poor practices at a contract research company helping to carry out Pfizer’s pivotal covid-19 vaccine trial…,0,0,Netherlands,18/3/2022,NEUTRAL
1.50E+18,9.34E+17,callingonyu,Not boosting until I can boost with COVAXIN Simple as that IchooseCOVAXIN,1,0,Sunny California,9/3/2022,NEUTRAL
1.50E+18,316839360,malo_j,How many people were in the Pfizer trial group Bud,0,0,"Vancouver, British Columbia",13/3/2022,NEUTRAL
1.50E+18,189663529,ThirstQuencher9,If you look at the end of the news it always says sponsored by Pfizer Now please tell me how the news would report that when Pfizer itself is paying them what to put on air,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,236328727,englishjustice,If we lived in a democracy where our govt cared about it's people there would be information on the covid vaccine freely available before you have the jab you have to find the information out yourself dont keep making the same mistake people I hope it's not to late,3,1,england,18/3/2022,NEUTRAL
1.50E+18,1.50E+18,Mitchel02944289,4 shots of moderna with myocarditis for lunch,0,0,"Australia, Rain forrest 🌲🌿🌴",13/3/2022,NEUTRAL
1.50E+18,1.44E+18,FactualNews3,Subject Expert Committee on COVID-19 recommends phase 3 trial of Sputnik Light vaccine as booster dose￼,0,0,"Jammu, Jammu And Kashmir, Indi",7/3/2022,NEUTRAL
1.50E+18,7.97E+17,GrannyNorton4,Nooooo a vaccine is supposed to keep you from getting a disease That's why this Covid jab garbage is NOT a vaccine It's an emergency use jab that does NOT prevent ANYONE from getting the disease Fauci lied over and over again,0,0,"Florida, USA",18/3/2022,NEGATIVE
1.50E+18,9.43E+17,RawSunlight,If we conclude that the rare side effect symptoms presented by the vaccine are the very same as those seen with COVID infection proper then it’s merely a question of numbers…which has been more devastating COVID or the vaccine,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,1.46E+18,EmilyACAB99,This ✊🏿✊🏿✊🏿✊ BlackLivesMatter BlackLivesMatter vaccine COVID19,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,1.03E+18,Blaugranaism,Man what if the Sputnik V vaccine had Putin's spinal fluid in it and all he has to do now is scream in a press con,2,0,"New Delhi, India",11/3/2022,NEGATIVE
1.50E+18,1.23E+18,Boglog5,I just wanted to clarify because people like you like to misrepresent the vaccine and ignore the severity of covid,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,9.03E+17,medcom_id,Africa's COVID-19 Vaccine Uptake Rises by 15 WHO,0,0,"Jakarta Capital Region, Indone",18/3/2022,NEUTRAL
1.50E+18,305358883,j_keck,My first was j j most I had was fatigue for like a day I had moderna for my booster where I got COVID arm around the injection point My are was useless for a few days and the rash lasted a week and the redness and pain for 3 weeks Still better than COVID,0,0,"Norman, OK",13/3/2022,NEUTRAL
1.50E+18,1.20E+18,HumeField,Hard to believe in this age of global internet connectedness that some are unaware of or choose to ignore the JEV history in our region and the long-recognised encroaching threat to Australia,3,1,"Queensland, Australia",18/3/2022,NEUTRAL
1.50E+18,18669708,jpmens,How are Sputnik V sales doing,1,0,No Location,7/3/2022,NEUTRAL
1.50E+18,159194622,gottosayit,Nothing bullish about this wrt Covaxin,1,0,Seattle,11/3/2022,NEGATIVE
1.50E+18,1.04E+18,MarilsaAPC,Transverse myelitis following CovidVaccination Pfizer-BioNTech 1st dose Case of a 26-year-old woman Her paresthesia slightly improved with steroid treatment particularly in her left foot however she remained symptomatic on discharge,1,0,No Location,13/3/2022,POSITIVE
1.50E+18,9.04E+17,Glorthoron,There are no studies that show vaccinated are mire likely to get Covid Statistically you would have been worse off without the vaccine More likely you would have been in the hospital for months without the vaxx,0,0,The Great White North,18/3/2022,NEUTRAL
1.50E+18,1.01E+18,grady30438708,Instant Mexico has a population of 128 9 Million Times 2 doses of COVAXIN via OCGN LFG,1,0,No Location,9/3/2022,NEUTRAL
1.50E+18,2530087872,gshankarg001,Yes it's a daily struggle for the NRI's living abroad who have taken covaxin please do something about this,1,0,No Location,9/3/2022,NEUTRAL
1.50E+18,1.33E+18,ana_mil3,But this is total bullcrap Cause covid mRNA vaccine DOES NOT WORK It only kills healthy people,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,3373615943,carita_paige,My son is triple vaxxed with Moderna and was sick with it for two days But he was a dumb a and hung out with a bunch of unvaxxed without a mask 🙄Rest of his friends down a lot longer,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.04E+18,MarilsaAPC,Acute transverse myelitis after CovidVaccination Pfizer-BioNTech Case of an 85-year-old man He died,1,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1550874403,sherryhanna53,9 pages of possible side effects of the Pfizer vax,1,0,"Dayton, OH",13/3/2022,NEGATIVE
1.50E+18,2870954584,PeterHRatcliffe,I have had probably my 30th annual flu vaccine I would take a Covid vaccine every 3 months if it were available and recommended,35,5,"Kingston, Ontario",18/3/2022,NEUTRAL
1.50E+18,1.42E+18,Cindy75620259,Wear 19 mask and read the FDA PFIZER side effects air FREE,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,9.10E+17,FactsCheck_PH,OCGN covaxin fo da grandmas ↔,0,0,No Location,6/3/2022,NEGATIVE
1.50E+18,533834768,petesweeneypro,We're about have a statistically significant test of the relative efficacy of sinovac vs omicron in the mainland I suspect,0,0,No Location,11/3/2022,NEUTRAL
1.50E+18,9.08E+17,AAYHFoundation,If you want a COVID-19 vaccine or a ride to a local clinic--AAYHF Capitol Metro CTAHI has you covered,0,0,"Austin, TX",18/3/2022,NEUTRAL
1.50E+18,833311164,gvenugopalan,Disaster on the way 😡 No time to rest or relax friends Exposing of Evil must go on in full vigour as Evil forces are relentless in their pursuit,10,7,India,12/3/2022,NEGATIVE
1.50E+18,1.45E+18,cryptohippiema,Believe what makes the most logical sense,0,0,a free state,12/3/2022,NEUTRAL
1.50E+18,7.58E+17,fortisafidelis,High elder vaccine hesitancy plus they are choosing more Sinovac over Pfizer,0,0,Malaysia,7/3/2022,NEUTRAL
1.50E+18,136973846,enright_pr,Scripting history shares the journey of founding and Covaxin other vaccines at Women on a Mission 2022 WomenOnAMission2022,0,0,india,11/3/2022,NEUTRAL
1.50E+18,1.40E+18,Scozzie11,In what way does vaccine passports prevent covid transmission I get that they enable a government to have control over a population but I can't see the health benefit Can someone explain,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,1.35E+18,ErikWatches,And the Pfizer 6 month trial report shows 4X more heart attacks in the treatment group then the placebo group VAERS reports early on showed heart attacks happened 72X more with these vaccines than any other vaccine Dr Steve Kirsch,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,26141748,AllenElectric,Dr Healy says it’s a win for anyone who wants to have all the facts in front of them before they put their lives on the line,0,0,Gettr @FredAllen Gab fxallen,13/3/2022,NEUTRAL
1.50E+18,1.48E+18,007xxo1,It hasn't been easy with Covid we know It would be nice if we could encourage one another at times such as these Here is a brief happy video that fills us with hope and refreshens our heart May you be happy and healthy,0,0,No Location,9/3/2022,POSITIVE
1.50E+18,1.26E+18,Captsandeep2,Now WTF is this 😳😳😳😳,0,0,हिंदुस्तान,10/3/2022,NEGATIVE
1.50E+18,1.27E+18,guwahati_m_time,Vax drive for kids kicks off in Aizawl The Mizoram health department officials began inoculation of children aged between 12 and 14 years with Covid-19 vaccine in Aizawl district on Wednesday,0,0,Assam,18/3/2022,NEUTRAL
1.50E+18,1949525172,EdwinPynegar,Correct And the Sputnik V deliveries were both late and a lot fewer vaccines than the number initially promised To top it off no-one has any idea how much the Bolivian government paid for them nor whether it got its money back due to the non-compliance,1,0,"Santa Cruz, Bolivia. Of course",11/3/2022,NEGATIVE
1.50E+18,1.41E+18,Srchg4Integrity,These people think the same about Covaxin while they all own stock in Pfizer and Moderna The media truly sucks Journalism is dead,1,0,United States,12/3/2022,NEGATIVE
1.50E+18,260984843,WeveAllGotToEat,And just so I’m known as a double monster my nine year old is off to have his 2nd Pfizer on Tuesday Enter anti-vax cretinous shitgibbons anytime now lol,5,0,"Bobs Farm, NSW, Australia",13/3/2022,POSITIVE
1.50E+18,405795146,ugnews24,Uganda Red Cross Coca-Cola Foundation Partner to Drive COVID-19 Vaccine Uptake,0,0,Kampala - Uganda,18/3/2022,NEGATIVE
1.50E+18,17059422,GoAwayCovidNow,Agree I eat outdoors in summer may get take out from restaurants in winter I’m not eating in a restaurant cafe without the reassurance of vaccine passes I know it’s not perfect I know vaccinated people can still get Covid but unvaxxed are higher risk to me No thanks,13,0,New Zealand,18/3/2022,NEUTRAL
1.50E+18,34324846,ScienceCareers,Principal Scientist Influenza Bio-Functional Assay Scientist Pearl River New York Pfizer ScienceJobs,0,0,"Washington, DC",13/3/2022,NEUTRAL
1.50E+18,1.38E+18,GaVaccine,In GA there have been 14 490 924 doses of vaccine administered This represents 5 734 815 people fully vaccinated 55 12 of the state according to JHU's Coronavirus Research Center,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,1.40E+18,HieuTrantheMAN,This IS a true story and soon the world will reject this experimental jab and will resort to COVAXIN The universal vaccine to control a pandemic we’ll see who will stand with the people Data and science coming soon in our bridging trial CovidVaccine,8,4,"Las Vegas, NV",9/3/2022,NEUTRAL
1.50E+18,1.46E+18,SvenSve21385605,I have two AZ and one Pfizer So far so good,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,1.30E+18,Amy07330614,covaxin or nothing,4,3,No Location,8/3/2022,NEUTRAL
1.50E+18,4836684705,ainefitz77,Children covid vaccine appointment arrived in the post today in Scotland,3,0,"Scotland, United Kingdom",18/3/2022,NEUTRAL
1.50E+18,413259181,BeastPower1,Not just Pfizer all these clot jabs are they same just the delivery system that is different Pfizer and Moderna are just the worst,0,0,No Location,12/3/2022,NEGATIVE
1.50E+18,1.50E+18,ShawnaDampier,You're right covid deaths are negligible Vaccine deaths surpass them by a significant margin,3,0,No Location,18/3/2022,NEUTRAL
1.50E+18,1.39E+18,ThriftWallet,covishield Mixing Covishield Covaxin gives better immunity ICMR India News,0,0,United States,9/3/2022,POSITIVE
1.50E+18,8.55E+17,benthefuck,We don’t talk a lot about it right now but covid cases are going up in my country in europe china has it worst number since 2 years Is the covid back already or is a new covid I don’t care about the answer I will just LONG pfizer,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.12E+18,RocketRod777,No muppet… The Pfizer trial data that was forced to be released by US courts when Pfizer attempted to keep it concealed for 75 years… Does 9 pages of Side effects ring a bell or are you quoting some communist Canadian nes channel,0,0,The simulation known as earth,13/3/2022,NEGATIVE
1.50E+18,421334372,TracyMMPohill,pfizer Many People will be hunting down these antidotes,1,0,Oo'ken'a'nis Aki,13/3/2022,NEUTRAL
1.50E+18,449178702,shaung79,However you slice the numbers the facts don't lie Getting the jabs is lower risk than Covid They are also reported not confirmed It's always been a rather futile argument the vaccine one I don't support lockdowns or masks But the evidence for vaccine is pretty rock solid,0,0,No Location,18/3/2022,POSITIVE
1.50E+18,1.33E+18,AmyBeePhoenix,pfizer You might actually want to look at the rates of who is dying It's interesting in 2020 the vast majority of deaths were 65+ and in 2021 when 95 of the that cohort is vaccinated it has not changed the ratio quite odd,1,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.16E+18,edgepediatrics,Did You Know According to the CDC COVID-19 is one of the top ten causes of death for children ages 5 through 11 years old The FDA has authorized Pfizer-BioNTech COVID-19 Vaccine for emergency use to include this age bracket Be sure to get them vaccinated today Vaccinated,0,0,"Suite 203H Greenbelt, MD 20770",18/3/2022,NEUTRAL
1.50E+18,1.43E+18,RoySougata2,Dear sir I am sougata Roy from India I will travel to French but France government are not accepted covaxin for Indian travellers please take necessary action and request to French government that they are accepting covaxin for Indian travellers please,0,0,No Location,11/3/2022,NEUTRAL
1.50E+18,1386373699,freshnewsasia,TOP NEWS China’s Xi Announces to Donate 20M Doses of COVID19 Vaccine to Cambodia,0,0,Cambodia,18/3/2022,NEUTRAL
1.50E+18,1.44E+18,PoliticsCan1999,Here we go again Reuters CEO Board of Director for Pfizer trying to push the FUD for more vax SALES after 158 000 side effects including more than 24K deaths,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.49E+18,ChadAnd98985518,pfizer Get a good lawyer they will be held liable eventually,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,35821850,sarfeo,fully vaccinated meaning 2 shots of Sinovac which doesn't really work against Omicron right Scary scary stuff I wish these people all the best,1,0,No Location,13/3/2022,NEUTRAL
1.50E+18,9.97E+17,ase20340506,Meanwhile in a parallel universe CDC Changes Vaccine Definition And Calls It 'Normal via brought to you by Phizer BioNTech and or Moderna,0,0,Greece,13/3/2022,NEUTRAL
1.50E+18,14408989,masslivenews,Moderna submits request to approve fourth COVID vaccine dose,1,0,"Massachusetts, USA",18/3/2022,NEUTRAL
1.50E+18,4275805154,RichwoodsAus,What about Pfizer working on a vaccine to protect us against their Covid vaccine,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.43E+18,AlishaR3387,Same people complaining about gas prices today are the ones who said if they can give a free vaccine for covid why can't insulin be free guess they only care when it's convenient 🙄,0,0,"Riverside, CA",18/3/2022,NEUTRAL
1.50E+18,1.46E+18,vaxreports1,7 874 Pericarditis adverse reports after the Pfizer shot 21 fatal reports 2 693 not recovered,10,8,No Location,13/3/2022,NEUTRAL
1.50E+18,1.28E+18,BlvckSno,Omg jus because you change the criteria to fit your narrative does NOT make what u saying real I e the Covid example made Covid death numbers SUPER high and inflated to fit presidents agenda of vaccine etc,1,0,"Atlanta, GA",18/3/2022,NEUTRAL
1.50E+18,1.03E+18,Kristin39845152,Not just trying to save his he’s implying BioNTech Pfizer didn’t know they were all hoping bcs it’s a new vaccine tech,0,0,"Berlin, Deutschland",13/3/2022,NEUTRAL
1.50E+18,7.60E+17,Sash_or_Chicane,Nah y'all love to say this but it's not true The muh mRNA crowd wouldn't take Astrazeneca or J J after all and the ones crying out for a traditional vaccine would hardly be queuing up for Sinovac if it somehow got approved,0,0,"Bangkok, Thailand",6/3/2022,NEUTRAL
1.50E+18,309344116,HelenCarroll4,and stuff that happened with SARS MERS It was before covid clinical trial results were even known Current data on COVID-19 vaccines is limited but does not so far reveal evidence of ADE of disease Non-human primate studies of Moderna's mRNA-1273 vaccine showed,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,1.34E+18,Angelakg5,pfizer tell your CEO to take his death shot and stick it where the sun don't shine Satanic scum Your deaths shots are genocide crimesagainsthumanity GTH quit while you are ahead,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,2219316415,mogulRSA,they want blind obedience but at the same time Pfizer will be discontinued in RSA end of july 2022 on 11 march 2022 Pfizer delisted from NYSE No-one know where Anthony The Science Fauci is,4,0,Gauteng,13/3/2022,NEUTRAL
1.50E+18,473747693,Tamie_oc,First shot Pfizer and 2 Moderna no Covid so far thankfully Will not go out unless I wear a mask,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,45621470,lawbug15,I am vaxxed with j j and moderna no covid,0,0,No Location,13/3/2022,NEGATIVE
